6.581711769104003906e+01,6.510114669799804688e+01,6.634545326232910156e+01,6.571578979492187500e+01,6.460595130920410156e+01,6.593513488769531250e+01,6.761550903320312500e+01,8.122086524963378906e+01,6.744813919067382812e+01,6.779503822326660156e+01
9.726487636566162109e+03,9.447172880172729492e+03,9.589514970779418945e+03,9.611131429672241211e+03,9.586221694946289062e+03,9.602378606796264648e+03,9.577162742614746094e+03,9.507800102233886719e+03,9.614568710327148438e+03,9.531063556671142578e+03
