2.939462661743164062e+00,2.950906753540039062e+00,3.042936325073242188e+00,2.969741821289062500e+00,2.876281738281250000e+00,2.650737762451171875e+00,2.912521362304687500e+00,3.040790557861328125e+00,2.794742584228515625e+00,2.512454986572265625e+00
6.206035614013671875e+00,5.721092224121093750e+00,5.865812301635742188e+00,5.476236343383789062e+00,5.939245223999023438e+00,5.883693695068359375e+00,5.836248397827148438e+00,6.032705307006835938e+00,5.228281021118164062e+00,5.897283554077148438e+00
