1.001374745783800364e+02,6.898559136353499355e+01,7.189698107595170029e+01,1.044497368847370069e+02,1.228880252787421199e+02,6.025353243070816944e+01,1.040423817543631060e+02,6.460224595691791194e+01,1.160386471513316451e+02,1.063161305741590752e+02,8.359026357557542042e+01,9.530954144337968614e+01,7.856320747324750187e+01,9.460328735663301813e+01,8.762868143888826467e+01,6.314933379909602706e+01,9.483150764322537896e+01,6.838725019535289107e+01,8.897850655144225129e+01,6.493923548128515222e+01
1.300669496547885444e+02,7.537359840458172755e+01,9.801946566405412398e+01,1.310583380349794709e+02,1.512635573331222645e+02,1.697799909983461930e+02,8.269406983771723674e+01,8.994920878337264014e+01,1.440924852622079868e+02,8.502436569269352162e+01,1.572866282381351652e+02,9.237554286716435570e+01,1.021445353870014543e+02,6.687477232260469862e+01,5.882359269656798517e+01,1.102977527480708488e+02,1.132081594053464073e+02,9.627440825621955867e+01,1.137719735555379543e+02,7.129251523179496530e+01
