6.537127494812011719e+01,6.691503524780273438e+01,6.431102752685546875e+01,6.620740890502929688e+01,6.758356094360351562e+01,6.545376777648925781e+01,6.585526466369628906e+01,6.654906272888183594e+01,6.665325164794921875e+01,6.609439849853515625e+01,6.576180458068847656e+01,6.506538391113281250e+01,6.530475616455078125e+01,6.632828712463378906e+01,6.551337242126464844e+01,6.625580787658691406e+01,6.573367118835449219e+01,6.490969657897949219e+01,6.683230400085449219e+01,6.508541107177734375e+01
9.460873126983642578e+03,9.465422153472900391e+03,9.496695756912231445e+03,9.573632717132568359e+03,9.512504100799560547e+03,9.568032979965209961e+03,9.581600189208984375e+03,9.458523511886596680e+03,9.525219678878784180e+03,9.510120153427124023e+03,9.580763816833496094e+03,9.495553255081176758e+03,9.482339859008789062e+03,9.563777446746826172e+03,9.481507539749145508e+03,9.569188833236694336e+03,9.497091531753540039e+03,9.491381168365478516e+03,9.556919813156127930e+03,9.487683773040771484e+03
